scenario,seed,protocol,internal_auc,external_auc,optimism_gap
S3_test_peeking,11,anti_leakage,0.8910006009615384,0.857960796079608,0.03303980488193048
S3_test_peeking,12,leaky,0.7717355828374884,0.7547245375585092,0.01701104527897923
S3_test_peeking,12,partial,0.8715398682331722,0.8377384911605111,0.033801377072661065
S3_test_peeking,12,anti_leakage,0.8248924031628466,0.805825,0.019067403162846608
S3_test_peeking,13,leaky,0.8395138906253908,0.8242296918767508,0.015284198748640065
S3_test_peeking,13,partial,0.7903225806451613,0.7763233782191128,0.013999202426048463
S3_test_peeking,13,anti_leakage,0.7816126450580233,0.7759462912397604,0.005666353818262859
S3_test_peeking,14,leaky,0.80175,0.786953695369537,0.014796304630462997
S3_test_peeking,14,partial,0.8261240251761578,0.8733373337333733,-0.047213308557215505
S3_test_peeking,14,anti_leakage,0.8539542573711765,0.8141581855917581,0.03979607177941835
S3_test_peeking,15,leaky,0.7402912621359224,0.7849946248656217,-0.044703362729699214
S3_test_peeking,15,partial,0.8417510944340213,0.8150626566416039,0.026688437792417363
S3_test_peeking,15,anti_leakage,0.8661846300620122,0.9080882352941176,-0.041903605232105456
S3_test_peeking,16,leaky,0.873549419767907,0.9092727318182955,-0.03572331205038848
S3_test_peeking,16,partial,0.8157012805122048,0.8545968811794449,-0.03889560066724007
S3_test_peeking,16,anti_leakage,0.82685,0.8443649821209771,-0.01751498212097713
S3_test_peeking,17,leaky,0.8697561220393416,0.852716861293791,0.017039260745550622
S3_test_peeking,17,partial,0.8486238532110092,0.8669127061836257,-0.01828885297261651
S3_test_peeking,17,anti_leakage,0.8698707209122053,0.8397307576819137,0.030139963230291555
S3_test_peeking,18,leaky,0.842280701754386,0.7904933543590899,0.05178734739529611
S3_test_peeking,18,partial,0.8601715042876072,0.8629441624365483,-0.0027726581489410096
S3_test_peeking,18,anti_leakage,0.9270708283313325,0.9132124677148372,0.013858360616495258
S3_test_peeking,19,leaky,0.8351335133513351,0.7989787489674851,0.03615476438385001
S3_test_peeking,19,partial,0.7795503988397389,0.8085905233911542,-0.02904012455141536
S3_test_peeking,19,anti_leakage,0.8177767765512753,0.7877944862155388,0.029982290335736517
S3_test_peeking,20,leaky,0.792675,0.77203007518797,0.020644924812030063
S3_test_peeking,20,partial,0.8633616690488727,0.8356270643579221,0.02773460469095057
S3_test_peeking,20,anti_leakage,0.8179696908871938,0.7916697917447937,0.026299899142400163
S3_test_peeking,21,leaky,0.7816256009615384,0.7926170468187275,-0.01099144585718903
S3_test_peeking,21,partial,0.77615,0.7606095485937343,0.015540451406265698
S3_test_peeking,21,anti_leakage,0.8825780312124851,0.8603672436684285,0.022210787544056587
S3_test_peeking,22,leaky,0.7780112044817927,0.7608543417366946,0.01715686274509809
S3_test_peeking,22,partial,0.9007900563607085,0.9028781475832063,-0.0020880912224977566
S3_test_peeking,22,anti_leakage,0.7267669172932331,0.7110039918656323,0.015762925427600716
S3_test_peeking,23,leaky,0.7397434935873397,0.7351933798344958,0.004550113752843865
S3_test_peeking,23,partial,0.8252706317657941,0.8154839355419878,0.009786696223806235
S3_test_peeking,23,anti_leakage,0.864327895105595,0.8496928638236558,0.014635031281939215
S3_test_peeking,24,leaky,0.8036450911272783,0.764370415033665,0.03927467609361335
S3_test_peeking,24,partial,0.8390130143684645,0.811569172235989,0.027443842132475527
S3_test_peeking,24,anti_leakage,0.8250156347717323,0.8419058610999599,-0.016890226328227564
S3_test_peeking,25,leaky,0.7491999199919992,0.7393739373937394,0.009825982598259841
S3_test_peeking,25,partial,0.684375,0.7175999999999999,-0.03322499999999995
S3_test_peeking,25,anti_leakage,0.855866033993623,0.8181454536363408,0.03772058035728221
S3_test_peeking,26,leaky,0.8105679457335236,0.8033807606711509,0.007187185062372703
S3_test_peeking,26,partial,0.7738669480454226,0.7514687867196681,0.02239816132575445
S3_test_peeking,26,anti_leakage,0.8425370148059224,0.8244445001127283,0.01809251469319406
S3_test_peeking,27,leaky,0.852225,0.9074616405096243,-0.05523664050962429
S3_test_peeking,27,partial,0.8045291715724342,0.8191454786369659,-0.014616307064531653
S3_test_peeking,27,anti_leakage,0.872317298212796,0.8310361276392759,0.0412811705735201
S3_test_peeking,28,leaky,0.8494639853380535,0.8578857885788578,-0.008421803240804326
S3_test_peeking,28,partial,0.7683692092302308,0.767361111111111,0.001008098119119727
S3_test_peeking,28,anti_leakage,0.8850715644079673,0.8525641025641026,0.03250746184386466
S3_test_peeking,29,leaky,0.8414710367759195,0.8531919681928433,-0.011720931416923763
S3_test_peeking,29,partial,0.8273077307730772,0.8441138097149737,-0.016806078941896563
S3_test_peeking,29,anti_leakage,0.7448905565978736,0.7713227139832644,-0.02643215738539073
S3_test_peeking,30,leaky,0.8539086929330832,0.836020900522513,0.017887792410570258
S3_test_peeking,30,partial,0.7953422724064926,0.8148398906692745,-0.019497618262781957
S3_test_peeking,30,anti_leakage,0.7906540654065407,0.8176520608243297,-0.026997995417789022
S3_test_peeking,31,leaky,0.889063906390639,0.8708217705442636,0.018242135846375462
S3_test_peeking,31,partial,0.6971905048076924,0.7738940746753248,-0.07670356986763238
S3_test_peeking,31,anti_leakage,0.870958862976679,0.8672470895222801,0.003711773454398881
S3_test_peeking,32,leaky,0.9013080264115889,0.8614938361131255,0.03981419029846345
S3_test_peeking,32,partial,0.8338016860698514,0.8230166086324808,0.01078507743737056
S3_test_peeking,32,anti_leakage,0.7772936698717948,0.8117487980769231,-0.034455128205128305
S3_test_peeking,33,leaky,0.8540664961636829,0.8772736408401166,-0.0232071446764337
S3_test_peeking,33,partial,0.8447517284726588,0.85008500850085,-0.005333280028191223
S3_test_peeking,33,anti_leakage,0.8242604586031858,0.7930800883179446,0.03118037028524112
S3_test_peeking,34,leaky,0.8114052647382645,0.7828571428571429,0.028548121881121546
S3_test_peeking,34,partial,0.9150660264105642,0.8644772658534127,0.05058876055715156
S3_test_peeking,34,anti_leakage,0.753728355519968,0.7692519251925194,-0.015523569672551418
S3_test_peeking,35,leaky,0.9211201690821256,0.9174001354096141,0.0037200336725115024
S3_test_peeking,35,partial,0.802546018407363,0.7907608695652174,0.011785148842145543
S3_test_peeking,35,anti_leakage,0.8236103123202722,0.7914777424284176,0.032132569891854534
S3_test_peeking,36,leaky,0.8134965332532351,0.8008475638807393,0.012648969372495822
S3_test_peeking,36,partial,0.8240854192193243,0.8355751099937146,-0.011489690774390326
S3_test_peeking,36,anti_leakage,0.793004300430043,0.8610356280193237,-0.06803132758928065
S3_test_peeking,37,leaky,0.8346365914786966,0.8513178643838702,-0.016681272905173627
S3_test_peeking,37,partial,0.7508604109727706,0.798293464117706,-0.0474330531449354
S3_test_peeking,37,anti_leakage,0.848266004664109,0.830407162865146,0.01785884179896291
S3_test_peeking,38,leaky,0.7131602641056423,0.7752525252525252,-0.06209226114688293
S3_test_peeking,38,partial,0.754803477041008,0.7947191237061602,-0.03991564666515213
S3_test_peeking,38,anti_leakage,0.8624612461246125,0.8582396627860296,0.004221583338582913
S3_test_peeking,39,leaky,0.8607860786078608,0.837909676772236,0.022876401835624782
S3_test_peeking,39,partial,0.7719271738309285,0.7885847262536283,-0.01665755242269984
S3_test_peeking,39,anti_leakage,0.7947485669945683,0.846712040836753,-0.05196347384218469
S3_test_peeking,40,leaky,0.8319199499687304,0.8390994371482177,-0.007179487179487243
S3_test_peeking,40,partial,0.808368389423077,0.8265109649671176,-0.01814257554404064
S3_test_peeking,40,anti_leakage,0.8687115021998743,0.8802501563477173,-0.011538654147843053
S3_test_peeking,41,leaky,0.8438125250100039,0.8307017543859648,0.013110770624039092
S3_test_peeking,41,partial,0.7731551776495595,0.7931466045906235,-0.019991426941063928
S3_test_peeking,41,anti_leakage,0.826550582095544,0.850931832395247,-0.02438125029970295
S3_test_peeking,42,leaky,0.8209679446888749,0.8219484600879949,-0.00098051539912003
S3_test_peeking,42,partial,0.850725,0.8463560757349782,0.0043689242650217786
S3_test_peeking,42,anti_leakage,0.7608219385057037,0.7649333906317146,-0.004111452126010939
S3_test_peeking,43,leaky,0.8629691680628141,0.8424331898708839,0.020535978191930204
S3_test_peeking,43,partial,0.8597072631869649,0.8751219512195122,-0.015414688032547308
S3_test_peeking,43,anti_leakage,0.8478929327553182,0.8639399624765479,-0.016047029721229733
S3_test_peeking,44,leaky,0.8329081632653061,0.8398746867167919,-0.00696652345148574
S3_test_peeking,44,partial,0.6529500140052455,0.6637543621802114,-0.010804348174965894
S3_test_peeking,44,anti_leakage,0.7807004321173753,0.7445871192210458,0.036113312896329464
S3_test_peeking,45,leaky,0.8457611850665601,0.8581863664790494,-0.012425181412489383
S3_test_peeking,45,partial,0.8038058563176714,0.853035303530353,-0.04922944721268152
S3_test_peeking,45,anti_leakage,0.8254909318323953,0.8491849184918492,-0.02369398665945388
S3_test_peeking,46,leaky,0.814052483974359,0.7723049029236231,0.04174758105073595
S3_test_peeking,46,partial,0.804475,0.8160486383278064,-0.011573638327806335
S3_test_peeking,46,anti_leakage,0.8052727089424336,0.7726214612900805,0.032651247652353166
S3_test_peeking,47,leaky,0.8858943212875796,0.8798742928975488,0.006020028390030796
S3_test_peeking,47,partial,0.7996299629962995,0.7613258286429019,0.038304134353397634
S3_test_peeking,47,anti_leakage,0.8600065724613867,0.8369140625,0.023092509961386676
S3_test_peeking,48,leaky,0.8934444694751069,0.871484335902312,0.021960133572794915
S3_test_peeking,48,partial,0.8924077548467791,0.8583683473389355,0.03403940750784362
S3_test_peeking,48,anti_leakage,0.8847134713471348,0.8753391618932771,0.009374309453857754
S3_test_peeking,49,leaky,0.8452595259525952,0.8494962374059352,-0.004236711453339925
S3_test_peeking,49,partial,0.893875,0.9005725143128578,-0.006697514312857811
S3_test_peeking,49,anti_leakage,0.7807719404186795,0.7730580088317944,0.007713931586885048
S3_test_peeking,50,leaky,0.782592332396628,0.8067028439352828,-0.024110511538654844
S3_test_peeking,50,partial,0.7358933973349333,0.7343859649122807,0.0015074324226526103
S3_test_peeking,50,anti_leakage,0.8222539015606243,0.7837283728372837,0.038525528723340585
S4_group_leakage,1,leaky,0.8060798664612223,0.8043633238605846,0.0017165426006376938
S4_group_leakage,1,partial,0.8092416225749558,0.7948202805376973,0.014421342037258533
S4_group_leakage,1,anti_leakage,0.8125284548153563,0.818086455893833,-0.005558001078476704
S4_group_leakage,2,leaky,0.7827274278887182,0.792570012343146,-0.00984258445442776
S4_group_leakage,2,partial,0.8417957351290685,0.77550063626013,0.06629509886893847
S4_group_leakage,2,anti_leakage,0.8233922750172874,0.8208455165692009,0.0025467584480864947
S4_group_leakage,3,leaky,0.8221421958099175,0.8245963541666667,-0.0024541583567491143
S4_group_leakage,3,partial,0.7912209824291394,0.7951865443425078,-0.003965561913368387
S4_group_leakage,3,anti_leakage,0.7966702435534744,0.8002571273633478,-0.0035868838098733757
S4_group_leakage,4,leaky,0.8265296869415862,0.8260147186739512,0.0005149682676350853
S4_group_leakage,4,partial,0.8352948881684514,0.8213235428425302,0.013971345325921258
S4_group_leakage,4,anti_leakage,0.784134160242663,0.8033754654125026,-0.019241305169839573
S4_group_leakage,5,leaky,0.7862365797852767,0.8188457468457467,-0.03260916706047001
S4_group_leakage,5,partial,0.8439024390243902,0.7988776655443323,0.045024773480057956
S4_group_leakage,5,anti_leakage,0.8183188473886148,0.8354641535164622,-0.01714530612784737
S4_group_leakage,6,leaky,0.822180212221706,0.8296526474880133,-0.0074724352663072535
S4_group_leakage,6,partial,0.8301537035606703,0.8074261920415767,0.02272751151909358
S4_group_leakage,6,anti_leakage,0.8305771850024414,0.8196079865428216,0.010969198459619744
S4_group_leakage,7,leaky,0.7803340231987294,0.812795041187505,-0.03246101798877565
S4_group_leakage,7,partial,0.8512129622491198,0.8037388868590915,0.04747407539002835
S4_group_leakage,7,anti_leakage,0.8390689300411522,0.8036283141445306,0.03544061589662162
S4_group_leakage,8,leaky,0.8177584816588966,0.8423273807197843,-0.02456889906088766
S4_group_leakage,8,partial,0.8426766705143004,0.8211653481353077,0.02151132237899267
S4_group_leakage,8,anti_leakage,0.8174453267545551,0.8440878420748991,-0.026642515320344007
S4_group_leakage,9,leaky,0.7902246655200313,0.8245555599096098,-0.03433089438957848
S4_group_leakage,9,partial,0.8372526041666667,0.8009755918651775,0.036277012301489164
S4_group_leakage,9,anti_leakage,0.8103029363110009,0.8344139043618544,-0.024110968050853443
S4_group_leakage,10,leaky,0.769253394512094,0.8393136335209507,-0.07006023900885672
S4_group_leakage,10,partial,0.818017115102922,0.7772826302238066,0.04073448487911535
S4_group_leakage,10,anti_leakage,0.8107558736021341,0.7942311823007765,0.016524691301357586
S4_group_leakage,11,leaky,0.8217640027322405,0.8067970432340686,0.014966959498171839
S4_group_leakage,11,partial,0.7932555529454755,0.8170310701956272,-0.0237755172501517
S4_group_leakage,11,anti_leakage,0.7885796520443039,0.7890226745354553,-0.00044302249115135695
S4_group_leakage,12,leaky,0.8007288777740372,0.7937724925676731,0.006956385206364102
S4_group_leakage,12,partial,0.8218926553672317,0.8384240652782852,-0.016531409911053507
S4_group_leakage,12,anti_leakage,0.8214465371825779,0.801972240254722,0.01947429692785585
S4_group_leakage,13,leaky,0.7951540557982261,0.834755356613467,-0.039601300815240936
S4_group_leakage,13,partial,0.8512160504530887,0.8425727785398567,0.008643271913231998
S4_group_leakage,13,anti_leakage,0.8084944252827464,0.7482040689491289,0.060290356333617456
S4_group_leakage,14,leaky,0.8188760106232333,0.8324300041992597,-0.01355399357602638
S4_group_leakage,14,partial,0.7964798392550088,0.7892332650273223,0.007246574227686486
S4_group_leakage,14,anti_leakage,0.8253116343490304,0.7714679658056808,0.053843668543349654
S4_group_leakage,15,leaky,0.7966797209381956,0.8289536112665364,-0.032273890328340826
S4_group_leakage,15,partial,0.8552533436213992,0.8243678496843053,0.030885493937093833
S4_group_leakage,15,anti_leakage,0.8187594514431096,0.8016412204446391,0.01711823099847043
S4_group_leakage,16,leaky,0.8046076730287256,0.8446730035896067,-0.04006533056088113
S4_group_leakage,16,partial,0.8334367245657569,0.8225096329406879,0.010927091625068996
S4_group_leakage,16,anti_leakage,0.7939594843462249,0.801826888204523,-0.007867403858298094
S4_group_leakage,17,leaky,0.825281647746818,0.8384089961973226,-0.013127348450504561
S4_group_leakage,17,partial,0.8524754769444659,0.7984364440060642,0.05403903293840173
S4_group_leakage,17,anti_leakage,0.8574122174122175,0.8130412102243089,0.04437100718790865
S4_group_leakage,18,leaky,0.8039855942376951,0.8220458830923948,-0.01806028885469968
S4_group_leakage,18,partial,0.8553293428639689,0.8415688501830115,0.013760492680957359
S4_group_leakage,18,anti_leakage,0.8212025012025013,0.8219359161793373,-0.0007334149768359888
S4_group_leakage,19,leaky,0.8204823914298544,0.830393721864768,-0.009911330434913657
S4_group_leakage,19,partial,0.8371835697513589,0.8217876097162687,0.01539596003509014
S4_group_leakage,19,anti_leakage,0.8171951970443351,0.8644430620608899,-0.04724786501655487
S4_group_leakage,20,leaky,0.8474375590009441,0.8123665364583333,0.03507102254261074
S4_group_leakage,20,partial,0.820596237262904,0.8314338003281585,-0.010837563065254519
S4_group_leakage,20,anti_leakage,0.8408700225779967,0.8127800506526398,0.028089971925356894
S4_group_leakage,21,leaky,0.8088765795765028,0.8197022390684224,-0.010825659491919604
S4_group_leakage,21,partial,0.815116189596799,0.8071992922729629,0.007916897323836047
S4_group_leakage,21,anti_leakage,0.7939796540547479,0.78968804792519,0.004291606129557923
S4_group_leakage,22,leaky,0.8139687987351131,0.7911018659583057,0.022866932776807403
S4_group_leakage,22,partial,0.8364903364903364,0.8363374144650035,0.00015292202533290222
S4_group_leakage,22,anti_leakage,0.776303317535545,0.8172636815920398,-0.040960364056494725
S4_group_leakage,23,leaky,0.8029228248279985,0.8162211975564325,-0.013298372728434038
S4_group_leakage,23,partial,0.8563271604938271,0.8138350992570942,0.04249206123673288
S4_group_leakage,23,anti_leakage,0.8078467295548452,0.8179789174317599,-0.010132187876914722
S4_group_leakage,24,leaky,0.8351359999999999,0.8158508158508159,0.01928518414918401
S4_group_leakage,24,partial,0.8098292306052857,0.8304946393762184,-0.020665408770932703
S4_group_leakage,24,anti_leakage,0.8245360745360745,0.8248113536636863,-0.00027527912761182716
S4_group_leakage,25,leaky,0.845827142949422,0.7949076260956279,0.050919516853794033
S4_group_leakage,25,partial,0.8615254335148869,0.8359583489213119,0.02556708459357493
S4_group_leakage,25,anti_leakage,0.836743527189738,0.8427497013579073,-0.006006174168169287
S4_group_leakage,26,leaky,0.823613177810845,0.8255685077974234,-0.0019553299865784357
S4_group_leakage,26,partial,0.8067234481868629,0.8307003926582047,-0.0239769444713418
S4_group_leakage,26,anti_leakage,0.841174865518048,0.8457188080236203,-0.004543942505572329
S4_group_leakage,27,leaky,0.8456114524662913,0.8075133922887838,0.0380980601775075
S4_group_leakage,27,partial,0.8197993637110016,0.8190633175367288,0.0007360461742728086
S4_group_leakage,27,anti_leakage,0.8193251799809177,0.8356116108689604,-0.016286430888042713
S4_group_leakage,28,leaky,0.8321403980720885,0.7797574785070381,0.05238291956505037
S4_group_leakage,28,partial,0.8675068141734809,0.8264106081390032,0.04109620603447761
S4_group_leakage,28,anti_leakage,0.7809347973957829,0.7913347947874803,-0.010399997391697391
S4_group_leakage,29,leaky,0.84390556222489,0.8170818714021834,0.026823690822706636
S4_group_leakage,29,partial,0.8739572906239572,0.802892089834604,0.07106520078935319
S4_group_leakage,29,anti_leakage,0.822474596533174,0.8255269320843092,-0.0030523355511351546
S4_group_leakage,30,leaky,0.8065623460360304,0.8046146533312496,0.0019476927047807902
S4_group_leakage,30,partial,0.8128187227818224,0.7740235108656162,0.038795211916206274
S4_group_leakage,30,anti_leakage,0.8036585365853659,0.7801874508647799,0.023471085720585982
S4_group_leakage,31,leaky,0.8321257792623431,0.8161752497778125,0.015950529484530573
S4_group_leakage,31,partial,0.8495685649807513,0.8216974289715887,0.027871136009162578
S4_group_leakage,31,anti_leakage,0.8073516443614484,0.7757302526533296,0.03162139170811873
S4_group_leakage,32,leaky,0.8267385611503117,0.8052672670906875,0.021471294059624224
S4_group_leakage,32,partial,0.8450929956470122,0.842349521558857,0.002743474088155229
S4_group_leakage,32,anti_leakage,0.7677391860217345,0.8100167657369304,-0.04227757971519586
S4_group_leakage,33,leaky,0.8002104060195346,0.8047897603166697,-0.004579354297135074
S4_group_leakage,33,partial,0.8224958094907809,0.8212962276736085,0.0011995818171723904
S4_group_leakage,33,anti_leakage,0.7710929500183542,0.817428118908382,-0.046335168890027756
S4_group_leakage,34,leaky,0.7849396979831762,0.7914030803231364,-0.006463382339960244
S4_group_leakage,34,partial,0.8154910096818812,0.8132317752570918,0.002259234424789369
S4_group_leakage,34,anti_leakage,0.7939016019040653,0.7903291420118342,0.0035724598922310946
S4_group_leakage,35,leaky,0.7965930300732063,0.8283763094410331,-0.03178327936782688
S4_group_leakage,35,partial,0.8092088772342517,0.7902899403929649,0.01891893684128687
S4_group_leakage,35,anti_leakage,0.8283046115336479,0.7831428989965575,0.04516171253709034
S4_group_leakage,36,leaky,0.7976861639652336,0.8214263623430446,-0.02374019837781094
S4_group_leakage,36,partial,0.8031744780892716,0.814498843015467,-0.011324364926195485
S4_group_leakage,36,anti_leakage,0.7898736125271723,0.8508946806889194,-0.06102106816174713
S4_group_leakage,37,leaky,0.8287938782816867,0.814327310438355,0.014466567843331668
S4_group_leakage,37,partial,0.8458265958265958,0.79791342545987,0.04791317036672582
S4_group_leakage,37,anti_leakage,0.8272299745586308,0.8119572111631538,0.015272763395477007
S4_group_leakage,38,leaky,0.8522749180643917,0.8147207788799663,0.037554139184425406
S4_group_leakage,38,partial,0.7995793577511029,0.833612812058408,-0.03403345430730509
S4_group_leakage,38,anti_leakage,0.8364185056449222,0.8252821863039079,0.011136319341014222
S4_group_leakage,39,leaky,0.8277351938679169,0.8201219412949997,0.0076132525729172285
S4_group_leakage,39,partial,0.8110704995225394,0.8331048433777517,-0.0220343438552123
S4_group_leakage,39,anti_leakage,0.7675492610837438,0.7941999506903352,-0.02665068960659145
S4_group_leakage,40,leaky,0.8090818411184543,0.8275571029171283,-0.01847526179867398
S4_group_leakage,40,partial,0.7877260484801846,0.845949583721596,-0.05822353524141144
S4_group_leakage,40,anti_leakage,0.8077372244038911,0.8320534386503816,-0.024316214246490553
S4_group_leakage,41,leaky,0.8175582990397805,0.7911353205027903,0.02642297853699016
S4_group_leakage,41,partial,0.8332627770935961,0.7993624705188679,0.0339003065747282
S4_group_leakage,41,anti_leakage,0.8109534488091557,0.8046827315119996,0.006270717297156003
S4_group_leakage,42,leaky,0.7968226486477822,0.8105424836601306,-0.013719835012348414
S4_group_leakage,42,partial,0.8193790067197034,0.7832390491205293,0.0361399575991741
S4_group_leakage,42,anti_leakage,0.7680257288100424,0.8302636793171773,-0.062237950507134876
S4_group_leakage,43,leaky,0.8235568644490577,0.8335519789055974,-0.009995114456539667
S4_group_leakage,43,partial,0.8274430151207403,0.8443104288499025,-0.01686741372916223
S4_group_leakage,43,anti_leakage,0.8161285754743698,0.7969494524267106,0.01917912304765923
S4_group_leakage,44,leaky,0.834340616767395,0.8275920644720808,0.006748552295314236
S4_group_leakage,44,partial,0.8785699062233588,0.8343010355029584,0.04426887072040042
S4_group_leakage,44,anti_leakage,0.7788448479909977,0.7666544878821093,0.01219036010888841
S4_group_leakage,45,leaky,0.7943455430327869,0.81811990876507,-0.023774365732283087
S4_group_leakage,45,partial,0.8514981995884775,0.8492162168751066,0.002281982713370878
S4_group_leakage,45,anti_leakage,0.8115079365079366,0.8447063840155945,-0.03319844750765788
S4_group_leakage,46,leaky,0.8213959744439641,0.8219908765070056,-0.0005949020630415802
S4_group_leakage,46,partial,0.8720987654320987,0.7428156713505075,0.12928309408159122
S4_group_leakage,46,anti_leakage,0.8353378048467094,0.84392258382643,-0.008584778979720653
S4_group_leakage,47,leaky,0.7951727487683677,0.8264923482314787,-0.031319599463110914
S4_group_leakage,47,partial,0.7927910463192721,0.8143723165495707,-0.021581270230298544
S4_group_leakage,47,anti_leakage,0.8489193842674684,0.8214103032517355,0.027509081015732906
S4_group_leakage,48,leaky,0.791888226877656,0.7780624515318393,0.013825775345816749
S4_group_leakage,48,partial,0.8338143986042693,0.7590470224056604,0.07476737619860896
S4_group_leakage,48,anti_leakage,0.8220823356762184,0.8482756521474447,-0.026193316471226358
S4_group_leakage,49,leaky,0.8271142686465267,0.8039441644855918,0.0231701041609349
S4_group_leakage,49,partial,0.8277928802588996,0.8374245080849406,-0.00963162782604099
S4_group_leakage,49,anti_leakage,0.8020474089487442,0.8135142671251975,-0.01146685817645332
S4_group_leakage,50,leaky,0.8435107376283847,0.8152525252525252,0.02825821237585946
S4_group_leakage,50,partial,0.8442297452478557,0.7734972075249852,0.07073253772287047
S4_group_leakage,50,anti_leakage,0.7846956253969477,0.8243601918815594,-0.039664566484611696
S5_temporal_leakage,1,leaky,0.695557744839013,0.6726817329495901,0.022876011889422898
S5_temporal_leakage,1,partial,0.7367185761957731,0.6514880570409983,0.08523051915477475
S5_temporal_leakage,1,anti_leakage,0.6481311480303912,0.6978036275460163,-0.049672479515625145
S5_temporal_leakage,2,leaky,0.6781453322069568,0.690628767037554,-0.012483434830597218
S5_temporal_leakage,2,partial,0.7279294576760952,0.7154837783519955,0.012445679324099679
S5_temporal_leakage,2,anti_leakage,0.6861708259425771,0.7088662931451891,-0.022695467202612063
S5_temporal_leakage,3,leaky,0.6599611003056405,0.7307757203661976,-0.07081462006055717
S5_temporal_leakage,3,partial,0.7582291856717144,0.7105468184803053,0.04768236719140906
S5_temporal_leakage,3,anti_leakage,0.6705813270698767,0.6365442675405775,0.03403705952929925
S5_temporal_leakage,4,leaky,0.6962730520782955,0.6926054658215769,0.0036675862567185913
S5_temporal_leakage,4,partial,0.7488537226364942,0.6879458110516934,0.0609079115848008
S5_temporal_leakage,4,anti_leakage,0.7046607341490545,0.6749425996367499,0.02971813451230465
S5_temporal_leakage,5,leaky,0.6934812657261546,0.7190877233109241,-0.025606457584769426
S5_temporal_leakage,5,partial,0.7401659421981597,0.6718954941890454,0.0682704480091143
S5_temporal_leakage,5,anti_leakage,0.7015251531380563,0.6987517588338047,0.0027733943042516085
S5_temporal_leakage,6,leaky,0.6818655308295986,0.7224090575589214,-0.04054352672932282
S5_temporal_leakage,6,partial,0.7394513360899916,0.685088940321168,0.054362395768823624
S5_temporal_leakage,6,anti_leakage,0.6942775585844094,0.718182241620705,-0.02390468303629556
S5_temporal_leakage,7,leaky,0.6786837226548017,0.6573384709160571,0.021345251738744575
S5_temporal_leakage,7,partial,0.7555558026448438,0.6842076389129504,0.07134816373189334
S5_temporal_leakage,7,anti_leakage,0.6881329014111683,0.7166237637921741,-0.028490862381005733
S5_temporal_leakage,8,leaky,0.6645601308425771,0.6860458469101927,-0.021485716067615512
S5_temporal_leakage,8,partial,0.7139693228582118,0.6911933006902705,0.02277602216794128
S5_temporal_leakage,8,anti_leakage,0.673036093418259,0.6873482385165394,-0.014312145098280382
S5_temporal_leakage,9,leaky,0.6910862705009112,0.679584965299251,0.01150130520166015
S5_temporal_leakage,9,partial,0.7256328160733609,0.697262200165426,0.028370615907934993
S5_temporal_leakage,9,anti_leakage,0.6693464643419421,0.7148072954524568,-0.04546083111051469
S5_temporal_leakage,10,leaky,0.6750676269884561,0.6845988888071436,-0.009531261818687464
S5_temporal_leakage,10,partial,0.7270828921016746,0.7414409868236613,-0.01435809472198668
S5_temporal_leakage,10,anti_leakage,0.733552790103686,0.657890828685522,0.07566196141816406
S5_temporal_leakage,11,leaky,0.7009381923071204,0.7198845598845599,-0.018946367577439505
S5_temporal_leakage,11,partial,0.7325239852120967,0.6980651801217964,0.034458805090300304
S5_temporal_leakage,11,anti_leakage,0.6741123145617527,0.694519988360641,-0.020407673798888304
S5_temporal_leakage,12,leaky,0.7046281265031263,0.6729054159577178,0.03172271054540854
S5_temporal_leakage,12,partial,0.7287517780938835,0.6790044304161632,0.049747347677720266
S5_temporal_leakage,12,anti_leakage,0.6712589857878228,0.7062499999999999,-0.034991014212177096
S5_temporal_leakage,13,leaky,0.7153429041290723,0.6945613675213674,0.020781536607704876
S5_temporal_leakage,13,partial,0.7590871679760568,0.6376248487110748,0.12146231926498197
S5_temporal_leakage,13,anti_leakage,0.689787300594307,0.6758294656471557,0.013957834947151304
S5_temporal_leakage,14,leaky,0.7101057116980684,0.6664922379208094,0.04361347377725899
S5_temporal_leakage,14,partial,0.7611704760735009,0.6838390179256469,0.07733145814785392
S5_temporal_leakage,14,anti_leakage,0.6748153013250807,0.6998308039376537,-0.025015502612573015
S5_temporal_leakage,15,leaky,0.7046245242736471,0.6890589826884556,0.015565541585191522
S5_temporal_leakage,15,partial,0.7461749574995279,0.6377361879344553,0.10843876956507259
S5_temporal_leakage,15,anti_leakage,0.6605989212897108,0.6882621273765185,-0.027663206086807723
S5_temporal_leakage,16,leaky,0.6806678705084924,0.6769713078443399,0.003696562664152525
S5_temporal_leakage,16,partial,0.7518003971491695,0.6836938449841675,0.06810655216500194
S5_temporal_leakage,16,anti_leakage,0.7042051282051283,0.689523856727465,0.014681271477663294
S5_temporal_leakage,17,leaky,0.6925786806543385,0.6989863687832071,-0.006407688128868605
S5_temporal_leakage,17,partial,0.7228273567796705,0.6730080420707667,0.04981931470890377
S5_temporal_leakage,17,anti_leakage,0.6836118642310028,0.7147458545818824,-0.031133990350879603
S5_temporal_leakage,18,leaky,0.700621936377137,0.7104261671205013,-0.00980423074336434
S5_temporal_leakage,18,partial,0.7250636684126824,0.6829911580512856,0.04207251036139681
S5_temporal_leakage,18,anti_leakage,0.6951448241781691,0.6851347638198487,0.010010060358320416
S5_temporal_leakage,19,leaky,0.7048165954415954,0.6920895420834183,0.012727053358177032
